hour_of_day,day_of_week,hours_from_typical_login_time,is_thailand,is_new_country,country_change_count_30d,is_new_device,is_new_user_agent_family,log_minutes_since_last_login,login_count_24h,failed_logins_24h,passkey_count,passkey_age_days,new_passkey_recently_added,passkey_last_used_days,concurrent_session_count,active_subsystem_count,weekday_usage_score,scope_sensitivity_score,ever_changed_permission,permission_change_age,confirmed_incident_count,impossible_travel_score,label
2,3,1,1,0,0,0,0,2.492986408306825,1,0,0,0,0,0,1,1,0.089,0.599,1,322.5,0,0.043,0
17,3,3,1,0,0,0,0,0.01796406622893265,6,0,0,0,0,0,0,2,0.215,0.339,0,365.0,0,0.018,0
8,2,1,1,0,0,0,0,1.5419034981411048,3,0,0,0,0,0,0,1,0.472,0.421,1,334.5,0,0.048,0
3,4,10.367253157001844,1,0,0,1,0,3.9367742435852717,2,0,0,0,0,0,1,2,0.515,0.0,1,20.0,0,0.167,1
18,4,0,1,0,0,0,0,3.3116521727472383,2,0,0,0,0,0,1,1,0.29,0.199,1,30.9,0,0.006,0
18,6,0,1,0,0,0,0,1.1160589925959288,1,0,0,0,0,0,1,0,0.783,0.65,0,365.0,0,0.023,0
16,4,2,1,0,0,0,0,-0.4647483105849872,2,0,1,83.15743348344762,0,11.465903334812685,2,0,0.549,0.711,0,365.0,0,0.023,0
12,0,0,1,0,0,0,0,5.030789770431938,1,0,0,0,0,0,0,0,0.6,0.0,1,347.1,0,0.037,0
12,0,1,1,0,0,0,0,5.622342574857644,3,0,0,0,0,0,1,0,0.552,0.0,0,365.0,0,0.021,0
19,2,0,1,0,0,0,0,0.5216934287617141,5,0,0,0,0,0,2,0,0.785,0.944,0,365.0,0,0.036,0
18,1,1,1,0,0,0,0,3.517990018285693,1,0,0,0,0,0,0,1,0.195,0.791,1,174.4,0,0.028,0
17,4,0,1,0,0,0,0,2.0193092419881227,2,0,0,0,0,0,1,1,0.15,0.36,1,89.9,0,0.043,0
3,5,3.427744573966121,1,0,0,0,0,-1.893132815822796,200,5,0,0,0,0,5,2,0.982,0.46,1,191.4,0,0.035,1
8,0,0,1,0,0,0,0,-0.09721077817198687,2,0,2,299.5703662023119,0,10.33557114117375,1,1,0.621,0.983,1,324.0,0,0.026,0
9,1,1,1,0,1,0,0,6.158875918850928,3,0,0,0,0,0,1,0,0.105,0.0,1,232.8,0,0.001,0
12,3,0,1,0,0,0,0,6.659733609509868,1,0,0,0,0,0,1,2,0.399,0.788,1,248.4,0,0.048,0
15,2,0,1,0,0,0,0,1.639574314458005,1,0,0,0,0,0,0,0,0.209,0.511,1,325.2,0,0.036,0
10,0,0,1,0,0,0,0,2.3242406500333574,5,0,2,137.88426535704465,0,11.731482757465507,0,1,0.485,0.0,1,35.2,0,0.027,0
13,2,1,1,0,0,0,0,3.6474744648620687,1,0,2,90.91579423197923,0,0.19453216642793625,0,2,0.507,0.669,1,275.0,0,0.008,0
13,1,1,1,0,0,0,0,1.5900773971474118,4,0,0,0,0,0,0,1,0.786,0.0,0,365.0,1,0.029,0
15,1,1,1,0,0,0,0,1.2635638727613712,3,0,1,322.0936381581984,0,10.169459436718927,0,1,0.056,0.0,1,61.3,0,0.007,0
13,3,1,1,0,0,0,0,3.191412092524998,3,1,0,0,0,0,1,0,0.879,0.519,0,365.0,0,0.035,0
15,0,0,1,0,0,0,0,5.095511678908414,1,0,1,69.75677013829551,0,11.656536238437175,0,0,0.872,0.0,1,27.0,0,0.038,0
18,4,0,1,0,0,0,0,5.526915943304701,3,0,0,0,0,0,1,0,0.137,0.951,1,21.2,0,0.036,0
14,1,0,1,0,0,0,0,0.8335355869272449,4,0,2,1.5140568391369364,0,3.2927685292748974,0,0,0.277,0.357,0,365.0,0,0.007,0
22,5,4.942546118474333,1,0,0,1,1,3.4339109279276108,1,0,0,0,0,0,1,1,0.587,0.405,1,36.7,0,0.131,1
12,4,0,1,0,0,0,0,1.6089993768697166,2,0,0,0,0,0,0,0,0.376,0.257,1,217.2,0,0.019,0
14,3,0,1,0,0,1,0,4.486111817095564,1,0,1,301.9732646216321,1,1.6724610509280833,1,0,0.041,0.789,1,59.5,0,0.006,0
13,2,0,1,0,0,0,0,-0.5930236518842067,2,1,2,66.64203528255452,0,7.489647608826883,1,1,0.346,0.0,1,114.1,0,0.039,0
10,2,0,1,0,0,0,0,2.728294206536642,3,0,0,0,0,0,2,1,0.311,0.33,1,346.9,0,0.006,0
8,3,0,1,0,0,0,0,2.3008193066721736,1,0,0,0,0,0,1,1,0.645,0.533,0,365.0,0,0.032,0
8,1,0,1,0,0,0,0,4.250055767339495,5,0,1,142.96928559831386,0,1.9442197536208492,1,0,0.116,0.658,1,182.4,0,0.001,0
4,3,1,1,0,0,0,0,3.8578663574738306,2,0,1,387.03709410067387,0,3.231067448066355,1,0,0.494,0.866,1,265.9,0,0.012,0
3,1,5.516467352068819,1,0,1,1,1,5.319879691923843,2,0,0,0,0,0,3,3,0.533,0.0,1,165.7,1,0.091,1
14,6,0,1,0,0,0,0,-0.23975339793561812,1,0,0,0,0,0,1,2,0.386,0.0,1,169.7,0,0.03,0
5,0,0,1,0,0,0,0,6.836996512373389,5,0,1,144.5158466725684,0,6.903264259611452,1,2,0.593,0.176,0,365.0,0,0.022,0
15,1,0,1,0,0,0,0,1.4827970863609377,3,0,0,0,0,0,1,1,0.191,0.139,1,220.8,0,0.02,0
16,0,0,1,0,0,0,0,-0.4929958949021902,1,0,1,332.33761033312237,0,10.200360642653251,0,1,0.255,0.887,1,296.8,0,0.019,0
13,0,0,1,0,0,0,0,6.640319024888834,2,0,0,0,0,0,1,0,0.061,0.726,1,103.9,0,0.012,0
13,4,1,1,0,1,0,0,6.386897153219319,3,1,2,236.29910825997533,0,10.390466020352319,0,1,0.339,0.0,1,309.0,0,0.001,0
14,0,0,1,0,0,0,0,-0.8136449411199713,3,0,0,0,0,0,0,1,0.354,0.592,0,365.0,0,0.032,0
0,3,1,1,0,0,0,0,2.960785742055676,4,0,0,0,0,0,3,1,0.435,0.626,1,22.0,0,0.049,0
11,1,0,1,0,0,0,0,0.46135914897048025,2,0,1,339.38892769003724,0,0.8644288778744622,0,0,0.329,0.171,0,365.0,0,0.042,0
17,3,1,1,0,0,0,0,0.0660913711984934,3,0,0,0,0,0,0,2,0.829,0.0,0,365.0,0,0.047,0
10,0,0,1,0,0,0,0,0.8351313510642395,2,2,1,138.80994158459916,0,7.582215279866703,2,0,0.785,0.999,1,124.1,0,0.046,0
1,0,1,1,0,0,0,0,0.6458329740085471,1,0,0,0,0,0,2,0,0.831,0.0,0,365.0,0,0.001,0
12,1,0,1,0,0,0,0,2.810961907064179,1,0,1,182.74003408978308,0,6.035475373209531,1,0,0.104,0.0,0,365.0,0,0.037,0
16,3,0,1,0,0,0,0,-0.4702448765099563,3,0,2,99.98231600007905,0,0.829282772104573,2,0,0.261,0.0,1,145.6,0,0.048,0
16,0,2,1,0,0,0,0,3.109242024655731,2,0,1,84.91793050298341,0,2.5194846039859047,1,0,0.105,0.0,0,365.0,0,0.007,0
9,0,0,1,0,0,0,0,-0.96492334498158,3,0,1,363.42313090527267,1,7.7137251945526275,0,1,0.851,0.581,1,156.1,0,0.027,0
15,3,0,1,0,0,0,0,1.5556902382712705,5,0,0,0,0,0,2,0,0.369,0.0,1,353.6,0,0.011,0
10,2,0,1,0,0,0,0,4.254066607510072,4,0,0,0,0,0,1,0,0.878,0.928,1,63.0,0,0.013,0
14,5,0,1,0,0,0,0,-0.624881315282118,3,0,1,16.03852676837186,0,2.942602124239731,0,0,0.408,0.0,1,45.4,0,0.018,0
8,3,0,1,0,0,0,0,4.125549530151584,4,0,1,92.87109930674791,0,4.517997679296758,0,1,0.436,0.63,0,365.0,0,0.014,0
5,2,0,1,0,0,0,0,1.413355876769896,4,0,0,0,0,0,1,0,0.078,0.582,0,365.0,0,0.045,0
20,5,1,1,0,0,0,0,2.905735910034247,1,0,1,7.107459838320598,0,3.455722071314426,2,0,0.748,0.0,1,175.0,0,0.012,0
11,4,1,1,0,0,0,0,4.6261932561699295,2,0,1,104.88166861243049,0,6.189878187508127,2,0,0.521,0.234,1,166.6,0,0.004,0
9,0,2,1,0,0,0,0,2.0343812849625813,2,0,1,87.75163115844697,0,3.904881016707794,1,1,0.757,0.811,1,232.6,0,0.01,0
14,1,1,1,0,0,1,0,4.618724224378152,6,0,2,172.82046478106747,0,12.577341532592216,0,1,0.643,0.579,1,329.9,0,0.034,0
0,4,9.57901839895116,0,0,1,1,1,3.073401081742667,1,2,1,0.18737597305789522,1,0.1553794783343475,10,3,0.403,0.728,1,1.62,1,0.07,1
13,0,1,1,0,0,0,0,4.900259471371852,5,0,0,0,0,0,0,1,0.807,0.0,1,112.2,0,0.046,0
13,5,0,1,0,0,1,0,0.5793993412282594,3,0,0,0,0,0,2,0,0.473,0.522,1,309.7,0,0.03,0
10,2,0,1,0,0,0,0,1.3290608446703507,2,0,0,0,0,0,1,0,0.139,0.741,1,303.3,0,0.008,0
21,4,0,1,0,0,0,0,4.096328125462359,2,0,0,0,0,0,0,0,0.58,0.0,1,53.1,0,0.035,0
6,4,3,1,0,0,0,0,4.467513350920161,3,0,1,287.6787874696408,0,1.4501136962448697,2,1,0.858,0.824,1,171.1,0,0.043,0
4,3,0,1,0,0,1,1,2.132152614825678,3,0,0,0,0,0,0,0,0.053,0.774,1,79.6,0,0.038,0
13,4,0,1,0,0,0,0,-0.3720642756877135,1,0,0,0,0,0,0,2,0.769,0.381,0,365.0,0,0.004,0
13,4,0,1,0,0,0,0,4.906939538044463,1,0,0,0,0,0,1,1,0.019,0.19,1,340.3,0,0.013,0
8,4,0,1,0,0,0,0,-0.5135404487837825,3,0,1,262.3528082808322,0,8.019490165671968,0,1,0.897,0.268,1,257.1,0,0.046,0
18,1,2,1,0,0,0,0,6.049822359258072,4,0,1,36.75808601890172,0,2.5516812253273935,1,1,0.8,0.0,1,213.3,0,0.05,0
7,4,0,1,0,0,0,0,2.8021654300932006,3,0,0,0,0,0,0,0,0.557,0.997,1,28.4,0,0.035,0
18,4,1,1,0,0,0,0,6.595290660454317,1,0,0,0,0,0,2,0,0.07,0.755,1,356.0,0,0.035,0
14,0,1,1,0,0,0,0,0.18220566640265456,3,0,1,8.556009635138414,0,2.120037613670836,1,0,0.697,0.886,0,365.0,0,0.007,0
17,1,0,1,0,0,0,0,5.954350740366263,3,1,0,0,0,0,1,1,0.208,0.463,1,71.1,0,0.029,0
9,4,0,1,0,0,0,0,5.675940095291573,5,0,0,0,0,0,0,0,0.106,0.668,1,212.6,0,0.041,0
16,4,0,1,0,0,0,0,5.684131075966846,3,0,0,0,0,0,3,1,0.505,0.738,0,365.0,0,0.008,0
5,5,0.7948930920515425,1,0,0,0,0,-1.6108308882611022,50,5,0,0,0,0,5,1,0.748,0.56,1,74.5,0,0.142,1
20,1,0,1,0,0,0,0,-0.5971697243435674,3,0,0,0,0,0,0,1,0.516,0.0,1,293.6,0,0.004,0
8,1,3,1,0,0,0,0,2.5408989048772215,6,0,1,352.38227171768995,0,10.321670645889915,0,0,0.775,0.976,1,191.1,0,0.033,0
10,0,1,1,0,0,0,0,-0.5638767116095016,4,0,0,0,0,0,1,0,0.633,0.877,0,365.0,0,0.048,0
14,1,0,1,0,0,0,0,1.2775956683557972,1,1,1,43.46055214485906,0,6.4073778629689455,0,1,0.389,0.43,1,136.7,0,0.007,0
8,0,0,1,0,0,0,0,3.633609539156498,2,0,1,65.64228632484442,0,11.9603882371554,2,2,0.416,0.235,1,332.5,0,0.027,0
9,0,2,1,0,0,0,0,-0.2881436657896028,3,0,0,0,0,0,0,2,0.272,0.417,1,29.5,0,0.042,0
9,0,3,1,0,0,0,0,1.0596182559535432,1,0,0,0,0,0,3,0,0.501,0.249,0,365.0,0,0.041,0
5,0,3,1,0,0,0,0,6.030315976567037,1,0,1,130.01040993816483,0,2.2773294303227276,2,2,0.747,0.0,1,146.4,0,0.008,0
12,3,0,1,0,0,0,0,2.8560148616919125,3,0,0,0,0,0,0,0,0.511,0.449,0,365.0,1,0.043,0
16,4,1,1,0,0,0,0,3.014463749735512,2,0,0,0,0,0,2,1,0.461,0.0,0,365.0,0,0.042,0
4,3,0,1,0,0,0,0,5.963721769056003,3,0,0,0,0,0,1,0,0.556,0.595,1,59.6,0,0.016,0
16,1,1,1,0,0,0,0,5.651149132587475,4,1,1,243.0333209325222,0,8.902964396821293,1,1,0.328,0.966,1,209.7,0,0.018,0
0,3,8.075975938422616,1,0,1,1,1,2.0880880791080587,1,1,0,0,0,0,5,0,0.764,0.476,1,214.3,0,0.022,1
17,0,0,1,0,0,0,0,2.174766352577353,3,0,0,0,0,0,3,0,0.892,0.618,0,365.0,0,0.005,0
11,3,1,1,0,0,0,0,5.807739822377084,2,0,0,0,0,0,1,0,0.46,0.112,1,19.4,0,0.032,0
12,0,0,1,0,0,0,0,6.5716856767212315,5,0,0,0,0,0,2,2,0.709,0.0,1,33.8,0,0.045,0
9,2,0,1,0,0,0,0,1.0979817516286339,5,0,1,116.31489507730612,0,6.689702907029124,0,0,0.484,0.0,0,365.0,0,0.032,0
9,2,0,1,0,0,0,0,2.5588533990401316,4,0,1,168.31156801062122,0,1.3525872567464425,0,1,0.745,0.676,1,33.1,0,0.028,0
21,3,0,1,0,0,0,0,3.6488434989694527,1,0,1,211.92497324124162,0,5.528490811860321,3,0,0.134,0.504,1,124.5,0,0.026,0
9,6,2.14438085921664,1,0,0,0,1,-0.3289594563384155,30,30,0,0,0,0,5,0,0.447,0.113,1,39.0,0,0.122,1
12,1,0,1,0,0,0,0,6.845876063350744,3,0,1,135.50916020074698,0,8.262142252994416,0,1,0.655,0.144,1,50.5,0,0.018,0
16,2,0,1,0,0,0,0,0.8253572387594099,4,0,0,0,0,0,1,1,0.373,0.479,1,62.5,0,0.024,0
15,1,0,1,0,0,1,0,5.207177082689439,4,0,0,0,0,0,1,0,0.623,0.21,1,91.9,0,0.001,0
4,6,0,1,0,0,0,0,4.053673603387762,4,0,1,25.260663126704586,0,10.5581462571542,1,0,0.338,0.486,1,59.5,0,0.033,0
6,4,0,1,0,0,1,0,1.7833848318980108,4,1,0,0,0,0,2,0,0.6,0.0,1,258.1,0,0.034,0
1,1,7.065587719571169,0,0,0,1,1,1.9962237947281976,3,1,1,0.10466731732769885,1,0.11597783527752326,2,4,0.457,0.587,1,3.03,0,0.31,1
9,1,1,1,0,0,0,0,2.0708200633661535,4,0,1,325.10504746974334,0,0.5265952881712364,3,1,0.49,0.0,0,365.0,0,0.03,0
20,1,0,1,0,0,0,0,5.74199436204499,5,0,1,283.2997332337469,0,2.4761262157684882,1,2,0.328,0.0,1,185.3,0,0.037,0
18,6,2,1,0,0,0,0,5.285298876708708,4,0,2,11.141903936086164,1,9.785934348063126,2,1,0.116,0.0,0,365.0,0,0.031,0
4,3,0,1,0,0,0,0,-0.7594649412998979,5,0,1,203.24079290492037,0,10.558149807411654,2,0,0.387,0.259,0,365.0,0,0.004,0
17,6,0,1,0,0,0,0,6.912664860744034,1,0,0,0,0,0,0,0,0.55,0.835,1,311.4,0,0.005,0
9,4,1,1,0,0,0,0,-0.07713204163692389,4,0,0,0,0,0,0,1,0.613,0.0,0,365.0,0,0.03,0
18,0,0,1,0,0,0,0,3.623524275662499,2,0,0,0,0,0,2,1,0.008,0.5,1,186.3,0,0.049,0
8,4,0,1,0,0,0,0,6.079593179052863,1,1,0,0,0,0,0,1,0.569,0.0,1,201.4,0,0.02,0
17,4,0,1,0,0,0,0,2.243515293124964,3,1,0,0,0,0,2,1,0.715,0.969,1,81.8,0,0.006,0
10,2,2,1,0,0,0,0,0.8708951341935185,1,0,1,193.84765096472213,0,13.19948939034433,0,2,0.255,0.425,1,224.8,0,0.004,0
15,2,0,1,0,0,0,0,3.9153813814231047,5,0,1,144.09229220035442,0,1.8670576135331438,1,1,0.639,0.952,0,365.0,0,0.041,0
8,4,0,1,0,0,1,0,6.991596510157388,4,0,0,0,0,0,1,0,0.424,0.204,0,365.0,0,0.036,0
12,2,0,1,0,0,0,0,5.173481569239889,4,0,0,0,0,0,3,2,0.285,0.544,1,119.9,0,0.008,0
8,2,1,1,0,0,0,0,6.369681398675148,2,0,0,0,0,0,3,0,0.646,0.195,0,365.0,0,0.019,0
19,0,0,1,0,0,0,0,-0.9198787520408409,2,0,1,398.1609254082631,0,5.025386707843477,0,0,0.081,0.0,0,365.0,0,0.025,0
3,1,0,1,0,0,0,0,6.737477554044412,1,1,1,175.12494957797625,0,4.582163966328994,1,0,0.82,0.874,1,345.3,0,0.006,0
9,1,1,1,0,0,0,0,-0.08588092481678977,2,0,0,0,0,0,0,2,0.084,0.0,1,9.5,0,0.014,0
11,4,0,1,0,0,1,1,2.6827995143265166,3,0,1,330.5733595223777,0,3.3798350496440612,0,0,0.437,0.0,1,254.1,0,0.026,0
9,5,1,1,0,0,0,0,1.6621900657857687,3,0,2,88.559195315745,0,2.789341017293258,0,2,0.718,0.0,1,353.9,0,0.033,0
13,5,2,1,0,0,0,0,5.5719557118845415,2,0,0,0,0,0,0,1,0.268,0.333,0,365.0,0,0.03,0
8,0,0,1,0,0,0,0,-0.7452579606546008,3,0,1,210.33879015294812,0,6.131262851937092,0,0,0.661,0.9,0,365.0,0,0.0,0
6,4,2,1,0,0,0,0,5.35648416764404,3,0,1,139.02230253213722,0,5.835604178387794,0,0,0.139,0.654,1,313.4,0,0.041,0
7,0,1,1,0,0,1,0,2.9112166525885836,6,2,3,282.7752450243502,0,10.88271794545286,0,2,0.144,0.451,1,222.6,0,0.041,0
22,1,5.8743181035993075,1,0,0,1,1,2.489357218414168,2,0,0,0,0,0,1,1,0.744,0.241,1,149.5,0,0.09,1
11,0,1,1,0,0,0,0,4.002098042281508,1,0,1,111.89859314608265,0,7.0996966011196685,1,0,0.472,0.914,0,365.0,0,0.0,0
10,4,1,1,0,0,0,0,-0.038193710384262225,5,0,1,98.60783132434848,0,1.1692822730312094,3,0,0.746,0.451,0,365.0,0,0.011,0
7,0,0,1,0,0,1,0,1.291182477771593,4,0,2,62.85435803991821,0,9.606517092366019,0,2,0.361,0.312,1,93.8,0,0.037,0
10,3,0,1,0,0,0,0,4.762045270999592,3,0,0,0,0,0,0,1,0.02,0.0,1,64.7,0,0.002,0
15,6,1,1,0,0,0,0,5.367781309624006,4,0,1,299.9524664311898,0,1.8073517562901633,0,1,0.091,0.994,1,82.0,0,0.001,0
17,3,0,1,0,0,0,0,3.2253192329937743,1,0,0,0,0,0,2,1,0.385,0.64,1,201.3,0,0.049,0
16,1,0,1,0,0,0,0,4.6800100436760586,1,1,1,318.86965918143994,0,2.422030408225666,0,0,0.8,0.229,0,365.0,0,0.029,0
15,3,1,1,0,0,0,0,4.977778488923141,2,0,0,0,0,0,1,0,0.177,0.0,0,365.0,0,0.016,0
10,0,0,1,0,0,0,0,-0.9224201115640529,3,1,3,359.8910764399032,0,10.337429256150367,0,1,0.191,0.975,1,154.8,0,0.033,0
8,0,1,1,0,0,0,0,6.866850628788616,1,0,0,0,0,0,0,1,0.757,0.193,1,130.4,0,0.009,0
11,4,0,1,0,0,0,0,1.3650347696809702,6,0,1,10.382279324040564,0,7.164091554795298,1,1,0.647,0.222,0,365.0,0,0.022,0
21,1,1,1,0,0,0,0,4.625060110131629,4,0,0,0,0,0,0,1,0.543,0.0,1,179.4,0,0.015,0
12,5,6.1521846094695585,0,1,0,1,1,2.6316233586795534,1,5,1,0.14055482364508876,1,0.1940392864704656,3,5,0.978,0.857,1,1.75,1,0.101,1
20,1,0,1,0,0,0,0,0.357987196686012,5,0,1,298.06913968634757,0,8.906521924429468,0,2,0.483,0.353,1,78.1,0,0.008,0
3,3,0,1,0,0,0,0,5.57141741609373,3,0,1,371.59030341559287,0,12.299976776448418,0,0,0.373,0.599,1,201.7,0,0.006,0
18,1,0,1,0,0,0,0,5.483754275387494,5,0,2,221.08504692531085,0,11.56770158503269,0,0,0.741,0.819,1,353.2,0,0.036,0
9,3,1,1,0,0,0,0,0.8624079737600052,4,0,0,0,0,0,2,0,0.167,0.0,0,365.0,0,0.001,0
16,6,0,1,0,0,0,0,5.083832338568689,5,0,0,0,0,0,3,1,0.221,0.0,1,212.3,0,0.039,0
11,2,2,1,0,0,0,0,-0.47582019514440876,2,0,0,0,0,0,2,0,0.133,0.877,0,365.0,0,0.039,0
13,3,2.539041495342518,0,1,3,1,1,2.5399509398901867,1,0,0,0,0,0,1,0,0.695,0.457,1,205.3,0,0.757,1
18,1,0,1,0,0,0,0,2.8170365260731653,3,0,3,375.7966405812631,0,6.857406183328216,0,2,0.752,0.0,0,365.0,0,0.022,0
2,3,0,1,0,0,0,0,0.08386624760440675,1,0,0,0,0,0,1,0,0.124,0.565,1,190.5,0,0.046,0
6,1,0,1,0,0,0,0,0.46915914332086217,1,0,0,0,0,0,0,0,0.852,0.235,0,365.0,0,0.043,0
11,4,0,1,0,0,0,0,-0.5104620002188325,1,0,3,358.62910235661474,0,2.683209979601765,2,1,0.69,0.654,0,365.0,0,0.027,0
20,2,0,1,0,0,0,0,4.940293972913795,3,0,0,0,0,0,0,1,0.332,0.0,0,365.0,0,0.014,0
13,0,0,1,0,0,0,0,4.00473231348073,3,0,0,0,0,0,0,0,0.788,0.0,1,118.2,0,0.013,0
10,0,0,1,0,0,0,0,4.188669790206624,1,0,0,0,0,0,2,1,0.572,0.0,0,365.0,0,0.04,0
16,0,0,1,0,0,0,0,2.913860403821917,1,0,0,0,0,0,1,1,0.404,0.133,1,289.0,0,0.006,0
15,4,0,1,0,0,0,0,4.5087291352227155,3,0,1,11.903923456422595,0,6.824277599354777,2,1,0.489,0.0,0,365.0,0,0.046,0
11,1,0,1,0,0,0,0,0.22822713832745656,2,0,1,172.88075249411634,0,12.777845049938032,1,2,0.176,0.0,0,365.0,0,0.009,0
10,2,0,1,0,0,0,0,-0.17981853471262887,2,0,0,0,0,0,1,0,0.065,0.927,1,204.8,0,0.03,0
18,6,2,1,0,0,0,0,5.230590986776946,5,0,2,398.19846173050803,0,8.683412934613823,1,1,0.898,0.0,1,355.6,0,0.015,0
13,1,0,1,0,0,0,0,6.002252480530555,1,0,2,296.3407663526719,0,12.764110095955665,0,1,0.623,0.406,1,206.6,0,0.032,0
9,0,1,1,0,0,0,0,0.9112432251892457,4,0,2,374.0018547149309,0,6.403937942357118,1,2,0.892,0.937,1,159.5,0,0.007,0
11,0,0,1,0,0,0,0,3.945838739608477,6,0,0,0,0,0,0,0,0.56,0.95,1,309.5,0,0.03,0
21,1,0,1,0,0,1,0,6.922957019297473,2,0,0,0,0,0,1,0,0.09,0.44,1,62.6,0,0.032,0
19,0,1,1,0,0,0,0,5.526637407975212,2,0,1,163.20256401498594,0,7.704647996968509,3,0,0.009,0.431,0,365.0,0,0.02,0
7,2,1,1,0,0,0,0,0.6265385559376879,2,0,2,170.3855038560249,0,11.304289723372607,1,0,0.399,0.0,0,365.0,0,0.023,0
18,3,1,1,0,0,0,0,1.1610318864079119,3,1,0,0,0,0,3,0,0.022,0.548,1,353.7,0,0.05,0
15,2,0,1,0,0,0,0,2.184203087357224,4,2,0,0,0,0,1,2,0.119,0.0,1,97.5,0,0.048,0
9,4,1,1,0,0,0,0,6.218514943770386,2,0,0,0,0,0,1,1,0.182,0.271,0,365.0,0,0.045,0
17,4,1,1,0,0,0,0,3.81692753608415,4,0,0,0,0,0,0,0,0.577,0.812,1,150.4,0,0.016,0
20,0,3,1,0,0,0,0,1.374251926208756,2,0,1,298.343415380735,0,8.450583773371518,1,1,0.592,0.838,1,199.8,0,0.02,0
14,1,0,1,0,0,0,0,2.0736834580996755,3,0,0,0,0,0,1,0,0.353,0.113,0,365.0,0,0.008,0
17,0,0,1,0,0,0,0,5.047115586856315,2,0,0,0,0,0,0,1,0.581,0.13,1,263.8,0,0.001,0
13,1,1,1,0,0,0,0,2.2660290218643997,2,0,0,0,0,0,0,0,0.826,0.296,0,365.0,0,0.001,0
18,2,1,1,0,0,0,0,5.747591643503415,1,0,0,0,0,0,0,2,0.75,0.218,0,365.0,0,0.003,0
15,4,0,1,0,0,0,0,-0.43126879577304855,1,0,0,0,0,0,0,0,0.284,0.871,1,270.0,0,0.011,0
6,1,0,1,0,0,0,0,6.0796820862471845,1,0,0,0,0,0,0,1,0.479,0.0,1,47.3,0,0.047,0
9,4,0,1,0,0,0,0,1.771285098229904,4,0,1,355.035388121201,0,13.748581180933183,1,1,0.763,0.631,1,109.0,0,0.004,0
7,3,0,1,0,0,0,0,5.020467927326781,2,0,0,0,0,0,1,0,0.525,0.145,1,31.1,0,0.008,0
15,3,0,1,0,0,0,0,5.550762780604624,2,0,0,0,0,0,0,0,0.585,0.866,0,365.0,0,0.037,0
17,1,1,1,0,0,0,0,-0.41318825097284595,3,0,1,144.22629854369418,0,1.5667287121754934,2,0,0.668,0.0,0,365.0,0,0.03,0
13,1,0,1,0,0,0,0,1.125763595678544,1,0,0,0,0,0,1,1,0.191,0.0,1,250.4,0,0.013,0
18,1,0,1,0,0,0,0,-0.8863759194952747,1,0,1,179.21461390358925,0,3.6575362306489634,1,1,0.719,0.409,1,58.9,0,0.008,0
9,6,0,1,0,0,0,0,0.664859263829161,2,0,0,0,0,0,0,0,0.122,0.757,0,365.0,0,0.04,0
8,1,0,1,0,0,0,0,2.857191998663744,2,0,1,319.55294531394776,0,8.122422473892117,0,1,0.678,0.967,1,205.1,0,0.005,0
15,1,0,1,0,0,0,0,5.140490066304327,2,0,0,0,0,0,2,1,0.587,0.857,1,299.2,0,0.045,0
9,1,0,1,0,0,0,0,1.0592050364503152,5,0,0,0,0,0,1,0,0.782,0.911,1,288.9,0,0.025,0
9,3,0,1,0,0,0,0,-0.6446755990714763,2,0,0,0,0,0,0,0,0.487,0.0,1,224.9,0,0.046,0
21,2,0,1,0,0,0,0,-0.24331469787999893,2,0,0,0,0,0,1,1,0.523,0.0,1,340.6,0,0.046,0
5,4,0,1,0,0,1,0,5.19302278166889,2,0,0,0,0,0,1,1,0.611,0.917,0,365.0,0,0.005,0
9,2,2,1,0,0,0,0,0.6410685710656496,3,0,1,355.1822837063715,0,5.663079879102145,0,0,0.033,0.0,0,365.0,0,0.006,0
12,2,3,1,0,0,0,0,3.0046889044023866,1,0,1,255.94084845153606,0,2.1397497596948876,2,1,0.701,0.101,1,14.0,0,0.044,0
21,4,2.506596108355579,1,0,0,0,0,-0.783146672293856,20,15,0,0,0,0,3,3,0.734,0.0,0,365.0,0,0.172,1
11,1,0,1,0,0,0,0,1.7738890421112652,2,0,1,37.43981661679371,0,7.270706926193872,0,0,0.537,0.713,1,51.7,0,0.015,0
15,5,1,1,0,0,0,0,6.702372201639624,3,0,0,0,0,0,3,0,0.77,0.414,0,365.0,0,0.003,0
13,0,1,1,0,0,0,0,5.378983633459657,3,0,0,0,0,0,2,1,0.014,0.82,0,365.0,0,0.04,0
11,4,0,1,0,0,1,0,-0.2668156323430715,2,0,1,357.2142617366865,0,6.617934351663206,0,0,0.517,0.199,0,365.0,0,0.033,0
15,3,1,1,0,0,0,0,2.563598457649089,1,0,1,49.34180668739545,0,3.5804782175288055,1,0,0.1,0.377,0,365.0,0,0.038,0
9,4,1,1,0,0,0,0,3.309013302414467,1,0,1,252.39425065157812,0,3.3872039111774885,0,0,0.371,0.317,1,102.9,0,0.025,0
18,3,2,1,0,0,0,0,1.2670501258260156,1,0,1,63.72006271777883,0,2.256914603335424,0,2,0.282,0.0,1,85.0,0,0.015,0
6,2,2,1,0,0,0,0,4.951629025403768,6,0,0,0,0,0,0,2,0.552,0.654,1,169.3,0,0.016,0
10,5,0,1,0,0,0,0,0.7552850362082477,2,0,1,170.67640292526372,0,2.7905619358490528,3,0,0.497,0.0,1,274.7,0,0.04,0
